category,location_type,context,persistent_id,id,location_subtype,month,latitude,location.street.id,street_name,longitude,outcome_status_category,outcome_status_date
violent-crime,Force,,d0887230023e37baa66fe93c11e486e138a5638adfbd91164bb4f0542b6bc90c,130058913,,2025-07,52.641230,1738983,On or near Chester Close,-1.121415,Action to be taken by another organisation,2025-07
violent-crime,Force,,40d49ba21810ecc8168a1eb1889868e3d46a52ffb75f627e2ad986eadb1ef135,130053939,,2025-07,52.630723,1737239,On or near Livingstone Street,-1.152623,Action to be taken by another organisation,2025-07
violent-crime,Force,,4c66fe3eba3ec3890ac54240b8d6334c7a719cae59720dff1117ceff81957367,130058963,,2025-07,52.628024,1739020,On or near Victoria Avenue,-1.120202,Investigation complete; no suspect identified,2025-07
violent-crime,Force,,b25acc1cdd8a0b57548f7b4840abc369004a2176efd750df23937d2003a75d12,130059055,,2025-07,52.636723,1737812,On or near Friars Causeway,-1.140686,Unable to prosecute suspect,2025-08
violent-crime,Force,,30aa68453060b70e08f592c2204a2bd85eab195757e34bb39ca513e74a1600c0,130059008,,2025-07,52.639558,1738364,On or near Nightclub,-1.132473,Under investigation,2025-07
violent-crime,Force,,42a1dff109728ba67b6f5bc7a599bce15c5c772fb14f58a04b0d5b3311543069,130059044,,2025-07,52.637756,1738805,On or near Clyde Street,-1.125755,Under investigation,2025-07
violent-crime,Force,,d9be65822f30d8df4ec27a186009723186a002b87173d4dc2e02d0e4dc000890,130059062,,2025-07,52.629294,1738026,On or near Further/higher Educational Building,-1.137684,Under investigation,2025-07
violent-crime,Force,,f2255c958b1a21d878687adb2c47fb554d257a2e28065881d22a7d50af8cfb2c,130059083,,2025-07,52.626873,1738625,On or near Lower Hastings Street,-1.128779,Unable to prosecute suspect,2025-08
violent-crime,Force,,0bdf80fb2477bb27c359a22103f912a243d7605e1e1b632058164faa7d1a7c7e,130059085,,2025-07,52.632955,1737814,On or near Castle Street,-1.140434,Under investigation,2025-07
violent-crime,Force,,988fd1f5b9f484f5597fcb43f53fb77f3229de0b39075a204c85346226cd266f,130059057,,2025-07,52.633053,1738548,On or near Granby Street,-1.129306,Investigation complete; no suspect identified,2025-07
violent-crime,Force,,a3c12057b346cc6168305b1768824d59b77eaaf21eb0b6612710d5185e21270e,130059130,,2025-07,52.626782,1738090,On or near Hospital,-1.135961,Under investigation,2025-07
violent-crime,Force,,e835492ad5b2ae5b5116b700c7889a4a00fb033d346c27f58bb766065fd06dfe,130059208,,2025-07,52.627818,1738220,On or near Infirmary Close,-1.135039,Under investigation,2025-07
violent-crime,Force,,30404a1b72d96fc4c62e2db7cbdd531a605bd3786c596a322d5eef22554e14ee,130059190,,2025-07,52.628586,1739123,On or near Highfield Street,-1.118432,Unable to prosecute suspect,2025-07
violent-crime,Force,,c98f3edb55bd726c37d02778ca8f0e012a832edf5be507180e74ab88221147df,130053900,,2025-07,52.633913,1739136,On or near Vostock Close,-1.117941,Under investigation,2025-07
violent-crime,Force,,eacd60dc331da86d4bdf5772cd84e63fe08910a40da52c988c5834a91be4675b,130059242,,2025-07,52.633317,1738721,On or near Church Street,-1.127203,Unable to prosecute suspect,2025-08
violent-crime,Force,,3532f82e091d191ff8c942ec4f34964a8754a4de94c920824a676c32e943bb05,130059283,,2025-07,52.629982,1738203,On or near Lower Brown Street,-1.134642,Under investigation,2025-07
violent-crime,Force,,ad4e5298b879fdd6c5f9c2f7edc0eaaa30fd7afd0add006b525de6cbc89ac5ae,130059340,,2025-07,52.634409,1738338,On or near Shopping Area,-1.133652,Unable to prosecute suspect,2025-08
violent-crime,Force,,860312ddb4d47a2c2ed653481d15f2b2eceabf2bddcbafc9a994156722a16ca5,130059342,,2025-07,52.632318,1738584,On or near York Street,-1.129483,Under investigation,2025-07
violent-crime,Force,,6dd1a2ec035881546110ad77b9d27802c9f3aa437050ae9cc6c48883361df14f,130064809,,2025-07,52.627818,1738220,On or near Infirmary Close,-1.135039,Awaiting court outcome,2025-07
violent-crime,Force,,fefb7b8ed71ecdc953a81fd925d5708215bf3e3257f7468b3f46c96095c1611e,130059595,,2025-07,52.640274,1738580,On or near Wilton Street,-1.129532,Unable to prosecute suspect,2025-08
violent-crime,Force,,4cce507484b7436260d426136ad9b38973025a44686cba2378a99528d3fa8bd2,130059846,,2025-07,52.632285,1739121,On or near Barnard Close,-1.119008,Under investigation,2025-07
violent-crime,Force,,1b30899bd2879c675e8764d9f567e48bc4bdeb57c0793cd1ea880e71c77bd683,130059840,,2025-07,52.635308,1737355,On or near Noble Street,-1.151353,Unable to prosecute suspect,2025-08
violent-crime,Force,,a4420c2b524751f4dce434e659eb0ed5ec98410f2817f4ab1fb579b24400ea5d,130059866,,2025-07,52.618164,1739071,On or near Oxford Road,-1.119262,Under investigation,2025-07
violent-crime,Force,,240d2c08c16960f9674ded48bba1dc12729f315222066f4d8b09e8bb4981fb6b,130059955,,2025-07,52.625906,1738509,On or near Tigers Way,-1.129271,Investigation complete; no suspect identified,2025-08
violent-crime,Force,,03d2da964946c9db672bd9d95431fc51eee11dee144f6e6771d9c8df845b171d,130060109,,2025-07,52.630803,1737674,On or near Bede Street,-1.144983,Investigation complete; no suspect identified,2025-08
violent-crime,Force,,eaea93d78c9fd7e6327bf6a8e963c59890f435b83ce3bf1a5e305548c9401811,130053766,,2025-07,52.637146,1737432,On or near Vaughan Street,-1.149381,Unable to prosecute suspect,2025-08
violent-crime,Force,,ddd495a4b2bd1c81d96aa7d497e31b2bc745c56064ad10d9c605b2f7fae97e59,130060175,,2025-07,52.636175,1738848,On or near Burton Street,-1.124737,Unable to prosecute suspect,2025-07
violent-crime,Force,,e1a6a310e83acafea39d3fe021c39ba61c485be562ab486c6bf19acddc6cd440,130060412,,2025-07,52.626782,1738090,On or near Hospital,-1.135961,Awaiting court outcome,2025-08
violent-crime,Force,,f85e80d1ba689678ff43c4d174687be85778794ab6c7e61e5c05820e1b03e320,130050303,,2025-07,52.627212,1737850,On or near Rydal Street,-1.141877,Unable to prosecute suspect,2025-07
violent-crime,Force,,34d5d170231429eca42503187f2d6a6d5eae85d323600988e9b57eb884d692c9,130060418,,2025-07,52.633372,1739371,On or near Dale Street,-1.112869,Unable to prosecute suspect,2025-08
violent-crime,Force,,eb03811c5577c9df8657fab376e73633046fa1b262f1a51129afe47037da73d8,130050025,,2025-07,52.632318,1738584,On or near York Street,-1.129483,Under investigation,2025-07
violent-crime,Force,,c5ef1696542c2c0be34240fe1af8c6f855502afacd953e8cd4dfc22aabb0b7fa,130060514,,2025-07,52.632991,1739348,On or near Darley Street,-1.113675,Unable to prosecute suspect,2025-08
violent-crime,Force,,37b1c9bbe04eb156ea88ded91c379ccbb0f5a41825b7b30ed852b2ec2933782d,130060560,,2025-07,52.620491,1738051,On or near Sports/recreation Area,-1.138014,Under investigation,2025-07
violent-crime,Force,,d4a7425da5334d2aa95c00414b9cb43e530bb70e477c6873a7b8a29a763e22e5,130060602,,2025-07,52.632991,1739348,On or near Darley Street,-1.113675,Under investigation,2025-07
violent-crime,Force,,4580f077f4cc54ee4b0e4e6604d2830e8013df5c63282a5c08c613d638660b40,130060577,,2025-07,52.632991,1739348,On or near Darley Street,-1.113675,Unable to prosecute suspect,2025-08
violent-crime,Force,,04a62221bfd99674656c1517b6f7c31c8c7c7f6dd72452db3dd450e5baf321c5,130060764,,2025-07,52.639558,1738364,On or near Nightclub,-1.132473,Under investigation,2025-07
violent-crime,Force,,94f448805d16b39e422bf5dba1b63cf19fb017d6b3d3e06444170e0df9ea6adc,130060750,,2025-07,52.632318,1738584,On or near York Street,-1.129483,Unable to prosecute suspect,2025-07
violent-crime,Force,,62ba31547fb3de0df52592efbd560110626d183dc1f166820c919df1b557a613,130336117,,2025-07,52.627895,1737587,On or near Supermarket,-1.146886,Under investigation,2025-07
violent-crime,Force,,941c06429edc269b91071895bf8c779fde832ba50c28eb34e4c346db2c71a19a,130060810,,2025-07,52.636723,1737812,On or near Friars Causeway,-1.140686,Investigation complete; no suspect identified,2025-08
violent-crime,Force,,1659f8f4bf66e9a2f52c1904e147fbb309e7bae887392e4d02395160daaaacf9,130060868,,2025-07,52.633318,1738276,On or near Nightclub,-1.134798,Investigation complete; no suspect identified,2025-07
violent-crime,Force,,be23dade71cc8876b54eabdac485337a5abb657ceb43cfdf1d71220535cacb8b,130060966,,2025-07,52.638770,1737933,On or near Parking Area,-1.139035,Investigation complete; no suspect identified,2025-08
violent-crime,Force,,1edb1a33cbec23e65b4e06e06a52c071a76a39c747c62fd7a2d5bf1cf6c7e008,130061047,,2025-07,52.636826,1738008,On or near Parking Area,-1.137418,Under investigation,2025-07
violent-crime,Force,,b9548ba544b02d5f828ccb92e3accf9b91716af0cd97936e72ff315bb599ad27,130061130,,2025-07,52.626782,1738090,On or near Hospital,-1.135961,Action to be taken by another organisation,2025-08
violent-crime,Force,,82bee4102b824d742de6a4443a95a2b5a2c5ca5d9623a56e24bf7e90960651a2,130061141,,2025-07,52.637791,1737446,On or near Tudor Road,-1.147906,Under investigation,2025-07
violent-crime,Force,,109fedb576e3e44ddfc0619474308f3b5bb7d197bf75b9997966b0dbf0127092,130061177,,2025-07,52.629831,1738423,On or near Marquis Street,-1.132503,Investigation complete; no suspect identified,2025-08
violent-crime,Force,,185392612ae0ec7a375e9c08ede29a785084c8547d4163a853c69800d5b6cf38,130061183,,2025-07,52.633318,1738276,On or near Nightclub,-1.134798,Under investigation,2025-07
violent-crime,Force,,e67ef7ea54bd368b6a8de71b4cbb5745a0f44b015570f50399c92c6efa0df9b3,130061169,,2025-07,52.639155,1738074,On or near Junior Street,-1.137609,Awaiting court outcome,2025-08
violent-crime,Force,,4bbea48057136243c314821af9674f95b4a61802c086a8e90094daa80b43613e,130061222,,2025-07,52.626782,1738090,On or near Hospital,-1.135961,Under investigation,2025-07
violent-crime,Force,,e22ae93fb479235b5129d726c29b0fc80e608b0535e32e7dd11e743214ffb303,130061196,,2025-07,52.632387,1738274,On or near Pocklingtons Walk,-1.134077,Unable to prosecute suspect,2025-07
violent-crime,Force,,f724c9e351b6a3b8f3511b58aa0dfaf04c563cd38d0ca679ef76aa836620cee5,130061271,,2025-07,52.640533,1738867,On or near Manitoba Road,-1.124355,Under investigation,2025-07
violent-crime,Force,,a1f16974ef7dccfd527a652a85dc6ca5d41130383102d4b565a7514aebb8acf2,130061320,,2025-07,52.626782,1738090,On or near Hospital,-1.135961,Under investigation,2025-07
violent-crime,Force,,89f2d19e1a6e3ad35a47623cdfab6d51bd625b0dbcc5c51f4d2eb1ddd29ad186,130061332,,2025-07,52.626782,1738090,On or near Hospital,-1.135961,Unable to prosecute suspect,2025-08
violent-crime,Force,,d39d6919eb5760fc4c06651e66a06bb3072bb95854e24d938f51bae0370ad6fb,130061449,,2025-07,52.624679,1739302,On or near St James Terrace,-1.114123,Unable to prosecute suspect,2025-08
violent-crime,Force,,a4bca971ef735f2518f971463060f31546fb6ec2db24d7e7eca5c1bc5abf0c41,130061433,,2025-07,52.637146,1737432,On or near Vaughan Street,-1.149381,Under investigation,2025-07
violent-crime,Force,,b03eab3c4a56d8e673304ba167418e0c4691d6efb42f6de47e57c41e2b7c9fcd,130061451,,2025-07,52.624479,1737381,On or near Stuart Street,-1.150676,Formal action is not in the public interest,2025-08
violent-crime,Force,,065687bdc4b689d6537d09853bd2028353138c045f22bc44ed2a85570905c533,130053690,,2025-07,52.626782,1738090,On or near Hospital,-1.135961,Awaiting court outcome,2025-07
violent-crime,Force,,41edd4ca07e7adf359ce5677157f1ab7b060de2732685828bd132c0a50a7bf16,130061516,,2025-07,52.626782,1738090,On or near Hospital,-1.135961,Under investigation,2025-07
violent-crime,Force,,35dbd4f7b11bc1d784a0918b9086baa72addea8c66264e967a4e8d76af894793,130053688,,2025-07,52.626782,1738090,On or near Hospital,-1.135961,Awaiting court outcome,2025-07
violent-crime,Force,,e0a8c67aa1a6aefa3b6bb67a568952c576d557728a6318c5034018caa3a7ee07,130061649,,2025-07,52.627212,1737850,On or near Rydal Street,-1.141877,Under investigation,2025-07
violent-crime,Force,,8de6f5985cd3a3adc2882a3a177a8b1f4447ea4c0fc18b3f6a05ca6dcd495484,130061703,,2025-07,52.640544,1738949,On or near Christow Street,-1.122256,Under investigation,2025-07
violent-crime,Force,,b5fdc5c866a70774afdaf8ea6b0ca3c42dfd7e9155ee6f168bb61c8a35391b35,130053668,,2025-07,52.634409,1738338,On or near Shopping Area,-1.133652,Investigation complete; no suspect identified,2025-07
violent-crime,Force,,4a2a34ac3b8d6bc0c7031ca51f8ee877bfed427c22246d831509268f2d6b190d,130053696,,2025-07,52.623324,1737599,On or near Woodford Road,-1.146296,Unable to prosecute suspect,2025-07
violent-crime,Force,,2240b027034b9f7143395b08d652a0cb60dcfb749ab143cabd2615c0a4514961,130061854,,2025-07,52.628586,1739123,On or near Highfield Street,-1.118432,Investigation complete; no suspect identified,2025-08
violent-crime,Force,,cff9d42c1c72711973e97cf40533065c4a2133dfe151eae5a62728abf8b38111,130053681,,2025-07,52.631353,1738221,On or near Upper Brown Street,-1.135324,Under investigation,2025-07
violent-crime,Force,,5d6015238a7703f4852d49bc5059eccad023f2ef1b71853c899ed9f3b1e9201b,130053640,,2025-07,52.627535,1738829,On or near Princess Road East,-1.124599,Investigation complete; no suspect identified,2025-07
violent-crime,Force,,c0b0d2bce343853222d4f96d7ed2d705375763aeeeb6f9f55c20838a058d802a,130062006,,2025-07,52.633317,1738721,On or near Church Street,-1.127203,Under investigation,2025-07
violent-crime,Force,,e5be89eeb2ad730a448bcb22dfeb5cf82de8b9f9da9123d2da5699a6e1e4b48a,130053620,,2025-07,52.628699,1738260,On or near Pelham Way,-1.133736,Unable to prosecute suspect,2025-07
violent-crime,Force,,addab694bdf55631396ad61d8449b0010dde707a1442715e305e6fe341f67b69,130062070,,2025-07,52.626782,1738090,On or near Hospital,-1.135961,Under investigation,2025-07
violent-crime,Force,,8e6bf7e570e427e019e85c2af889f4c3fe541454eaac43dbe3f5f6fefb90b5a2,130062075,,2025-07,52.635399,1738303,On or near Shopping Area,-1.134107,Under investigation,2025-07
violent-crime,Force,,477ebcaab98dcfcd7f0051fe94a914475c47b526fa556fc1f2fab2583f784f74,130062078,,2025-07,52.638366,1738144,On or near Short Street,-1.134122,Under investigation,2025-07
violent-crime,Force,,4e5100d6e84c6e9b35d7e08ae2f6c0aa97a4b8b185b34d5403170c83effc8263,130062062,,2025-07,52.633502,1738435,On or near Bishop Street,-1.131662,Investigation complete; no suspect identified,2025-08
violent-crime,Force,,21b86d49078ef6fe8d7e2e658c8f24943a9766468fb7d1d7fe2bc451c14b7238,130062153,,2025-07,52.640002,1738750,On or near Lethbridge Close,-1.125518,Investigation complete; no suspect identified,2025-08
violent-crime,Force,,57bc4f1838bd66b2beb626e82042a9490f7c2e8189a32d7ed3c840cd8fb077fb,130062205,,2025-07,52.625780,1739073,On or near Parking Area,-1.119567,Unable to prosecute suspect,2025-08
violent-crime,Force,,2770a7ccafe5e6eddcf507b898b1a7a82a35f3f7ce7625d516cadac9cd24118d,130062244,,2025-07,52.616105,1738350,On or near Euston Street,-1.132611,Under investigation,2025-07
violent-crime,Force,,0a7618ba599cf92fc7497e37344698bf82da62d55fc808cc19bdf1ec34055dba,130062286,,2025-07,52.616105,1738350,On or near Euston Street,-1.132611,Under investigation,2025-07
violent-crime,Force,,8ed10b394e037112ee5a0e0c25eb4435003fa41f9df94a078721724f511495d5,130053608,,2025-07,52.638770,1737933,On or near Parking Area,-1.139035,Unable to prosecute suspect,2025-07
violent-crime,Force,,111709270a76e24a7b3b608320adb25dedba970420d9c3b623497bc4e57fd914,130062423,,2025-07,52.637769,1737426,On or near Vernon Street,-1.149724,Investigation complete; no suspect identified,2025-08
violent-crime,Force,,7372768575fd451d4b3e3d10f591c7d09b5973a0e483c250c965fbaec6f0ac11,130062420,,2025-07,52.634995,1737585,On or near Richard Iii Road,-1.144030,Under investigation,2025-07
violent-crime,Force,,e2aa41d9e5914d16179aac5c5d05de746b07541c212f776c0328af2faf31c32b,130053642,,2025-07,52.630562,1737207,On or near Parking Area,-1.153971,Under investigation,2025-07
violent-crime,Force,,81c90e10faf862dac74b9514e31e72046e3bebcb52134b7f8a87413d8c47c2ac,130062441,,2025-07,52.634585,1739206,On or near Taurus Close,-1.116450,Investigation complete; no suspect identified,2025-08
violent-crime,Force,,dfbbc7ea1b972e1cf66e285eadabc78437a67a92e0e6f91793b92d661d06f7ed,130062463,,2025-07,52.631190,1738923,On or near Andover Street,-1.122887,Under investigation,2025-07
violent-crime,Force,,9be86d82141ab3e1bdd8e24c024d633cfe80225c0fcc33d313ee493bdcc9a9f3,130062473,,2025-07,52.616227,1737842,On or near Pentland Close,-1.139610,Unable to prosecute suspect,2025-08
violent-crime,Force,,58989ab4114d7d989e22c611a572b043a50cadf9c09506a40ae1651527e3349d,130053580,,2025-07,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2025-07
violent-crime,Force,,5eae74a7d446c20fb39f6c6458c521b66da6154e975f9abd25027f92143670a9,130062548,,2025-07,52.627455,1739118,On or near Mill Hill Lane,-1.118736,Unable to prosecute suspect,2025-08
violent-crime,Force,,76d3065517f5172f860c3e2d2779ce28fb35121aed98b489170c9daf9de1d7dd,130062610,,2025-07,52.634874,1738098,On or near Guildhall Lane,-1.137309,Under investigation,2025-07
violent-crime,Force,,81d5772b23d249f4cd47d067b7c5e8837d989b9ba1862d1640fd7e566e2b0a08,130062722,,2025-07,52.637101,1738524,On or near Shopping Area,-1.130778,Investigation complete; no suspect identified,2025-08
violent-crime,Force,,f7b8ec984356ad3886b02ff6424b760262a13e6699cf93debda371d0f15ed80b,130062708,,2025-07,52.629454,1737519,On or near Saxon Street,-1.148644,Under investigation,2025-07
violent-crime,Force,,6ff1a07f60b12fde0d612476b862c0f331c8e1f2d2eff7d22758f63eb1e9017e,130062832,,2025-07,52.633709,1738109,On or near New Street,-1.136563,Under investigation,2025-07
violent-crime,Force,,05fbf1f8fc49b67ebb1bf63fc93bbe597470c9c189f021d6e47c7cc4678c66d0,130062825,,2025-07,52.635797,1738449,On or near Fox Lane,-1.131926,Unable to prosecute suspect,2025-07
violent-crime,Force,,c61a425680d1d13cf15543167fa63700e8755d5ca7f6a8afd155eb20369cd8b7,130062947,,2025-07,52.634136,1738239,On or near Hotel Street,-1.134752,Under investigation,2025-07
violent-crime,Force,,cd4638918d998e87195405d1775b955373cbfa6bca5ce8c7ac95b6e1e5d9164f,130062936,,2025-07,52.642049,1738480,On or near Navigation Street,-1.131256,Unable to prosecute suspect,2025-08
violent-crime,Force,,f278758e48d97bd13763eff93aab4cfd77835e26aa5c7eee1bdd78a0cea21de7,130062959,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
violent-crime,Force,,e1b6fbd1a7544b15782cfec13f97cf14f7db7404cd738da0260a26d5aaa3c151,130053432,,2025-07,52.630192,1739366,On or near Earl Howe Street,-1.113244,Awaiting court outcome,2025-07
violent-crime,Force,,459fcd8529aadf51f8aaf3f029cf16b9e2a3bbb4018d2f7292cd69e92ee9285a,130063059,,2025-07,52.632805,1738842,On or near Campbell Street,-1.124819,Unable to prosecute suspect,2025-08
